ensembl_gene_id	genetree_id	gene_symbol	prd_score	identifier	netto_dup	loss	orthologs_cnt	clan	unit_cv	selectome	schaper_pos	mis_z	pLI	gt_dup	gt_root	segdup
ENSG00000131152	ENSGT00390000001368	AC010531.1	0.1805746661	ENSGT00390000001368_ENSG00000131152	5	47	15	motif	0.2139665991	False		NA	NA	2	t117571	False
ENSG00000019549	ENSGT00390000011027	SNAI2	0.1805746661	ENSGT00390000011027_ENSG00000019549_zf-C2H2	5	48	15	C2H2-zf	0.1061091328	False		1.239456106	0.8716900152	1	t117571	False
ENSG00000142611	ENSGT00900000140928	PRDM16	0.1805746661	ENSGT00900000140928_ENSG00000142611_zf-C2H2	5	108	15	C2H2-zf	0.271185993	False	False	2.0556116514	0.9998431945	1	t117571	False
ENSG00000187848	ENSGT00390000016028	P2RX2	0.177154998	ENSGT00390000016028_ENSG00000187848	3	0	4	motif	0.2309401077	True		1.4134664949	9.69419848481e-12	0	t117571	False
ENSG00000132297	ENSGT00530000064699	HHLA1	0.1708619992	ENSGT00530000064699_ENSG00000132297	4	18	10	motif	0.3794844602	False	False	NA	NA	1	t117571	False
ENSG00000143552	ENSGT00390000009491	NUP210L	0.1708619992	ENSGT00390000009491_ENSG00000143552	4	21	10	motif	0.4602536856	True		1.5062268572	0.1446406197	2	t117571	False
ENSG00000188199	ENSGT00410000025793	NUTM2B	0.1708619992	ENSGT00410000025793_ENSG00000188199	4	7	10	motif	0.2689253457	True	False	4.1193914286	0.8417868474	6	t32524	True
ENSG00000152578	ENSGT00910000143978	GRIA4	0.1708619992	ENSGT00910000143978_ENSG00000152578	4	27	10	motif	0.0645362788	False		3.1619449671	0.9887492098	1	t117571	False
ENSG00000184923	ENSGT00410000025793	NUTM2A	0.1708619992	ENSGT00410000025793_ENSG00000184923	4	12	10	motif	0.2689253457	True	False	3.9544870198	0.6723169728	6	t32524	True
ENSG00000134874	ENSGT00530000063572	DZIP1	0.1708619992	ENSGT00530000063572_ENSG00000134874	4	2	10	motif	0.1090440572	False		0.3528358192	3.32705692527e-12	1	t32523	False
ENSG00000125779	ENSGT00390000020719	PANK2	0.1708619992	ENSGT00390000020719_ENSG00000125779	4	20	10	motif	0.5984368987	False		1.8550580456	0.0107918335	1	t117571	False
ENSG00000102010	ENSGT00760000119011	BMX	0.1708619992	ENSGT00760000119011_ENSG00000102010	4	5	10	motif	0.1789058858	False		1.0049239313	0.5838622451	0	t117571	True
ENSG00000172354	ENSGT00760000119239	GNB2	0.1708619992	ENSGT00760000119239_ENSG00000172354_WD40	4	19	10	Beta_propeller	0.1679637031	False	False	4.1842604971	0.9892394347	0	t7742	False
ENSG00000173210	ENSGT00760000119039	ABLIM3	0.1692887495	ENSGT00760000119039_ENSG00000173210_LIM	5	28	16	Zn_Beta_Ribbon	0.0421052632	False		-0.341641805	0.0160253494	1	t117571	False
ENSG00000074047	ENSGT00900000140802	GLI2	0.1692887495	ENSGT00900000140802_ENSG00000074047_zf-C2H2	5	85	16	C2H2-zf	0.2008192263	False	False	2.1686233798	0.998939596	0	t117571	False
ENSG00000179348	ENSGT00760000119221	GATA2	0.1692887495	ENSGT00760000119221_ENSG00000179348	5	23	16	motif	0.1188052263	False		2.878397661	0.9797620899	1	t117571	False
ENSG00000120251	ENSGT00910000143978	GRIA2	0.1692887495	ENSGT00910000143978_ENSG00000120251	5	25	16	motif	0.1444997883	False		4.4316207946	0.9955094905	1	t117571	False
ENSG00000160094	ENSGT00920000149029	ZNF362	0.1692887495	ENSGT00920000149029_ENSG00000160094_zf-C2H2	5	61	16	C2H2-zf	0.1127067757	False	False	3.3014802039	0.9282859653	1	t117571	False
ENSG00000164327	ENSGT00390000002096	RICTOR	0.1692887495	ENSGT00390000002096_ENSG00000164327	5	22	16	motif	0	True		2.978496114	0.9999999999	3	t117571	False
ENSG00000155508	ENSGT00390000000080	CNOT8	0.1692887495	ENSGT00390000000080_ENSG00000155508	5	14	16	motif	0.1933886681	False		2.0740698533	0.6751256455	2	t117571	False
ENSG00000083067	ENSGT00760000119127	TRPM3	0.1692887495	ENSGT00760000119127_ENSG00000083067	5	72	16	motif	0.3265986324	False		2.8087925214	7.73754359412e-06	3	t117571	True
ENSG00000130706	ENSGT00390000013839	ADRM1	0.1692887495	ENSGT00390000013839_ENSG00000130706	5	18	16	motif	0.1089306096	False		1.7825551069	0.981917517	3	t117571	False
ENSG00000158270	ENSGT00820000126981	COLEC12	0.1692887495	ENSGT00820000126981_ENSG00000158270_Collagen	5	33	16	Collagen	0.0911454795	True	False	0.5591063607	0.9914662326	1	t117571	False
ENSG00000139793	ENSGT00390000001586	MBNL2	0.1692887495	ENSGT00390000001586_ENSG00000139793_zf-CCCH	5	32	16	CCCH_zf	0.0912870929	False		3.0305609703	0.9008961168	4	t117571	False
ENSG00000146839	ENSGT00760000118896	ZAN	0.1692887495	ENSGT00760000118896_ENSG00000146839_VWD	5	16	16	VWD	0.3414081644	False		-2.0021020586	1.56059061227e-43	1	t117571	False
ENSG00000162923	ENSGT00730000111021	WDR26	0.1692887495	ENSGT00730000111021_ENSG00000162923_WD40	5	59	16	Beta_propeller	0.0506329114	False	False	3.943676028	0.999677391	2	t117571	False
ENSG00000047249	ENSGT00390000003289	ATP6V1H	0.1692887495	ENSGT00390000003289_ENSG00000047249_Arm	5	43	16	TPR	0.303613356	False		0.4467413298	3.85908994315e-05	2	t117571	False
ENSG00000170748	ENSGT00710000106295	RBMXL2	0.1631034283	ENSGT00710000106295_ENSG00000170748	8	113	35	motif	0.2732280042	False	False	1.9187719085	0.6778168207	22	t117571	False
ENSG00000196850	ENSGT00390000011937	PPTC7	0.1593305878	ENSGT00390000011937_ENSG00000196850	5	26	17	motif	0.2968975381	False		3.4866778696	0.3548522833	1	t117571	False
ENSG00000163508	ENSGT00900000140847	EOMES	0.1593305878	ENSGT00900000140847_ENSG00000163508	5	38	17	motif	0.2357022604	False		2.635135016	0.7118783811	2	t117571	False
ENSG00000256463	ENSGT00550000074555	SALL3	0.1593305878	ENSGT00550000074555_ENSG00000256463_zf-C2H2	5	106	17	C2H2-zf	0.1010152545	True	False	2.6800024059	0.0901931288	2	t117571	False
ENSG00000213160	ENSGT00910000143979	KLHL23	0.1593305878	ENSGT00910000143979_ENSG00000213160_Kelch_1	5	1	17	Beta_propeller	0	False		-0.5083213948	0.0206607985	0	t7742	True
ENSG00000112782	ENSGT00550000074477	CLIC5	0.1593305878	ENSGT00550000074477_ENSG00000112782	5	34	17	motif	0.1457737974	False		-0.2853857923	0.0018768512	2	t117571	False
ENSG00000119866	ENSGT00530000063542	BCL11A	0.1593305878	ENSGT00530000063542_ENSG00000119866_zf-C2H2	5	94	17	C2H2-zf	0.152342728	False		5.5239301411	0.8289996847	3	t117571	False
ENSG00000165280	ENSGT00900000141071	VCP	0.1593305878	ENSGT00900000141071_ENSG00000165280_AAA_16	5	54	17	P-loop_NTPase	0.1249425947	False	False	6.4652253581	0.9999920474	3	t117571	False
ENSG00000137801	ENSGT00850000132273	THBS1	0.1593305878	ENSGT00850000132273_ENSG00000137801_TSP_3	5	132	17	TSP_3	0.1263934659	True	False	2.5727457277	0.9990731273	1	t117571	False
ENSG00000162222	ENSGT00390000016022	TTC9C	0.1553290902	ENSGT00390000016022_ENSG00000162222_TPR_2	4	5	11	TPR	0.0771308091	False		-0.3911917287	0.0001397349	0	t117571	False
ENSG00000153561	ENSGT00720000108814	RMND5A	0.1553290902	ENSGT00720000108814_ENSG00000153561	4	19	11	motif	0.1387443693	False		3.0779929145	0.9647120692	0	t117571	True
ENSG00000177398	ENSGT00530000063244	UMODL1	0.1553290902	ENSGT00530000063244_ENSG00000177398_EGF_CA	4	14	11	EGF	0.4005204947	True		-0.9041049884	2.2745053232e-24	4	t7742	False
ENSG00000166206	ENSGT00760000118821	GABRB3	0.1553290902	ENSGT00760000118821_ENSG00000166206	4	36	11	motif	0	False		4.3090800413	0.9970739603	0	t117571	False
ENSG00000081803	ENSGT00590000083094	CADPS2	0.1553290902	ENSGT00590000083094_ENSG00000081803	4	28	11	motif	0	False		-0.2898859865	0.997778954	2	t117571	True
ENSG00000081923	ENSGT00910000144008	ATP8B1	0.1553290902	ENSGT00910000144008_ENSG00000081923	4	12	11	motif	0.1253193422	True		2.5717928691	3.66503705977e-07	0	t117571	False
ENSG00000170209	ENSGT00550000074536	ANKK1	0.1553290902	ENSGT00550000074536_ENSG00000170209_Ank_2	4	40	11	Ank	0.0557415931	True	False	-1.1953491918	2.5111706591e-08	0	t117571	False
ENSG00000139910	ENSGT00760000119144	NOVA1	0.1553290902	ENSGT00760000119144_ENSG00000139910_KH_1	4	9	11	KH	0	False	False	2.3946789952	0.9777217062	0	t117571	False
ENSG00000111335	ENSGT00510000046406	OAS2	0.1518909675	ENSGT00510000046406_ENSG00000111335_OAS1_C	7	17	31	OAS1_C	0.4464030582	False	True	0.0229790978	1.89091809638e-14	14	t8287	False
ENSG00000034677	ENSGT00840000129738	RNF19A	0.1504788884	ENSGT00840000129738_ENSG00000034677_IBR	5	13	18	RING	0.2876118708	False	False	1.6830225135	0.0270760961	3	t117571	False
ENSG00000100883	ENSGT00550000074824	SRP54	0.1425589469	ENSGT00550000074824_ENSG00000100883	5	36	19	motif	0.2791393007	False		3.3814397125	0.9966897173	5	t7742	False
ENSG00000172867	ENSGT00910000144006	KRT2	0.1423849993	ENSGT00910000144006_ENSG00000172867_Keratin_2_head	4	40	12	Keratin_2_head	0.2533201986	False	False	-0.7721155276	0.0673499187	21	t32524	False
ENSG00000107854	ENSGT00840000129677	TNKS2	0.1423849993	ENSGT00840000129677_ENSG00000107854_Ank_2	4	93	12	Ank	0.2597927896	True	False	2.5928118892	0.7337602243	1	t117571	True
ENSG00000130203	ENSGT00730000111315	APOE	0.1423849993	ENSGT00730000111315_ENSG00000130203	4	49	12	motif	0.2266234701	True	False	2.0170149551	0.0345335831	1	t117571	False
ENSG00000159202	ENSGT00730000110680	UBE2Z	0.1423849993	ENSGT00730000110680_ENSG00000159202	4	12	12	motif	0.2037706832	False		3.3057014505	0.9275587298	0	t117571	False
ENSG00000104064	ENSGT00910000144124	GABPB1	0.1423849993	ENSGT00910000144124_ENSG00000104064_Ank_2	4	30	12	Ank	0	False	False	2.2571942975	0.9298883102	0	t117571	False
ENSG00000169297	ENSGT00390000015719	NR0B1	0.1423849993	ENSGT00390000015719_ENSG00000169297_NR_Repeat	4	12	12	NR_Repeat	0.5131499625	False	False	1.942228655	0.7919954947	1	t117571	False
ENSG00000273111	ENSGT00530000063351	LYPD4	0.1423849993	ENSGT00530000063351_ENSG00000273111_UPAR_LY6	4	11	12	uPAR_Ly6_toxin	0.5860327153	False		-0.4431605139	3.41494476754e-05	5	t40674	False
ENSG00000004399	ENSGT00760000119048	PLXND1	0.1423849993	ENSGT00760000119048_ENSG00000004399_TIG	4	44	12	E-set	0.1615833116	False	False	4.4812268679	0.9999897245	4	t117571	False
ENSG00000163701	ENSGT00730000111008	IL17RE	0.1417239984	ENSGT00730000111008_ENSG00000163701	3	4	5	motif	0.3803000121	True		1.4988204208	0.0086198784	0	t117571	False
ENSG00000018869	ENSGT00840000129704	ZNF582	0.1397629165	ENSGT00840000129704_ENSG00000018869_zf-H2C2_2	9	520	48	C2H2-zf	0.2161416666	False	False	-0.2499068867	0.0004103706	32	t32525	False
ENSG00000213516	ENSGT00710000106295	RBMXL1	0.1345319998	ENSGT00710000106295_ENSG00000213516	7	141	35	motif	0.2732280042	False	False	1.1347744975	0.1195969562	22	t117571	True
ENSG00000101448	ENSGT00730000110932	EPPIN	0.1314323071	ENSGT00730000110932_ENSG00000101448_WAP	4	11	13	WAP	0.3673528234	False	False	-0.5577997504	0.0001112141	4	t32524	False
ENSG00000196628	ENSGT00510000046438	TCF4	0.1314323071	ENSGT00510000046438_ENSG00000196628	4	29	13	motif	0.1483467941	False		4.4261755261	0.9998665445	1	t117571	False
ENSG00000108773	ENSGT00920000149009	KAT2A	0.1314323071	ENSGT00920000149009_ENSG00000108773	4	26	13	motif	0.144222051	True	False	4.7858345567	0.4083320601	0	t117571	False
ENSG00000108848	ENSGT00730000110670	LUC7L3	0.1314323071	ENSGT00730000110670_ENSG00000108848	4	62	13	motif	0.1207966752	False		2.6178946566	0.9999742508	0	t117571	False
ENSG00000090861	ENSGT00390000016019	AARS	0.1314323071	ENSGT00390000016019_ENSG00000090861	4	33	13	motif	0.1020620726	False		-0.0537330938	4.67831529002e-05	0	t117571	False
ENSG00000151364	ENSGT00920000149007	KCTD14	0.1314323071	ENSGT00920000149007_ENSG00000151364	4	3	13	motif	0.0901387819	True		0.0366443331	0.0028929927	0	t117571	False
ENSG00000115896	ENSGT00760000118936	PLCL1	0.1314323071	ENSGT00760000118936_ENSG00000115896	4	25	13	motif	0.130104125	False		1.3523512149	0.0110523708	0	t117571	False
ENSG00000117013	ENSGT00550000074513	KCNQ4	0.1314323071	ENSGT00550000074513_ENSG00000117013	4	25	13	motif	0.1589567544	False		3.9746083629	0.9851782819	1	t117571	False
ENSG00000178951	ENSGT00920000148950	ZBTB7A	0.1314323071	ENSGT00920000148950_ENSG00000178951_zf-H2C2_2	4	15	13	C2H2-zf	0.144222051	False	False	NA	NA	0	t117571	False
ENSG00000151338	ENSGT00390000017800	MIPOL1	0.1314323071	ENSGT00390000017800_ENSG00000151338	4	72	13	motif	0.3232507713	False		-1.4860548361	6.81655610732e-06	1	t117571	False
ENSG00000108001	ENSGT00390000014051	EBF3	0.1314323071	ENSGT00390000014051_ENSG00000108001	4	22	13	motif	0	False		4.8884723243	0.9985900138	0	t117571	False
ENSG00000156853	ENSGT00560000077257	ZNF689	0.1314323071	ENSGT00560000077257_ENSG00000156853_zf-H2C2_2	4	29	13	C2H2-zf	0.4209654786	False	False	3.6560431533	0.3187373301	9	t32525	False
ENSG00000136010	ENSGT00760000118999	ALDH1L2	0.1314323071	ENSGT00760000118999_ENSG00000136010	4	13	13	motif	0.1600635903	True		0.1165141858	3.50010213963e-11	0	t117571	False
ENSG00000136895	ENSGT00760000119182	GARNL3	0.1314323071	ENSGT00760000119182_ENSG00000136895	4	42	13	motif	0.1483467941	False		2.088928226	0.0210868407	2	t117571	True
ENSG00000169902	ENSGT00390000006030	TPST1	0.1314323071	ENSGT00390000006030_ENSG00000169902	4	23	13	motif	0	False		0.6497974258	0.0114811022	0	t117571	True
ENSG00000158901	ENSGT00730000110932	WFDC8	0.1314323071	ENSGT00730000110932_ENSG00000158901_WAP	4	7	13	WAP	0.3673528234	False	False	-0.2171418707	4.97250859518e-06	4	t32524	False
ENSG00000142621	ENSGT00520000056487	FHAD1	0.1314323071	ENSGT00520000056487_ENSG00000142621	4	74	13	motif	0.3086066999	False		NA	NA	5	t117571	False
ENSG00000239900	ENSGT00390000013486	ADSL	0.1314323071	ENSGT00390000013486_ENSG00000239900	4	5	13	motif	0.1784285142	False		0.93201676	0.0002125753	0	t117571	False
ENSG00000147488	ENSGT00440000038465	ST18	0.1314323071	ENSGT00440000038465_ENSG00000147488_zf-C2HC	4	28	13	zf-C2HC	0	False	False	-0.8710945902	0.9990095478	0	t117571	False
ENSG00000006125	ENSGT00530000063138	AP2B1	0.1314323071	ENSGT00530000063138_ENSG00000006125_HEAT_2	4	78	13	TPR	0.1144619453	False		4.9489225644	0.9996672333	1	t117571	False
ENSG00000249139	ENSGT00730000110932	EPPIN-WFDC6	0.1314323071	ENSGT00730000110932_ENSG00000249139_WAP	4	7	13	WAP	0.3673528234	False	False	-0.5577997504	0.0001112141	4	t32524	False
ENSG00000116285	ENSGT00440000033870	ERRFI1	0.1314323071	ENSGT00440000033870_ENSG00000116285_Inhibitor_Mig-6	4	23	13	Inhibitor_Mig-6	0.5547567954	False		0.071316852	0.0465515824	1	t117571	False
ENSG00000196510	ENSGT00390000005482	ANAPC7	0.1220442851	ENSGT00390000005482_ENSG00000196510_TPR_2	4	49	14	TPR	0.0523215437	False	False	2.7353250215	0.9992578696	0	t117571	False
ENSG00000164331	ENSGT00920000149103	ANKRA2	0.1220442851	ENSGT00920000149103_ENSG00000164331_Ank_5	4	23	14	Ank	0	False	False	0.5309716112	0.0035050376	0	t117571	False
ENSG00000196235	ENSGT00440000037640	SUPT5H	0.1220442851	ENSGT00440000037640_ENSG00000196235_KOW	4	60	14	KOW	0.1150326657	False		5.6373055427	0.9999997346	2	t117571	False
ENSG00000092148	ENSGT00530000063470	HECTD1	0.1220442851	ENSGT00530000063470_ENSG00000092148_Ank	4	25	14	Ank	0	False		4.6115351737	1	0	t117571	False
ENSG00000091732	ENSGT00390000006086	ZC3HC1	0.1220442851	ENSGT00390000006086_ENSG00000091732_zf-C3HC	4	20	14	BIR-like	0.1727184535	True		0.5171521387	0.0005105162	0	t117571	False
ENSG00000187079	ENSGT00390000008670	TEAD1	0.1220442851	ENSGT00390000008670_ENSG00000187079	4	38	14	motif	0.2549599656	False		NA	NA	1	t117571	False
ENSG00000123908	ENSGT00760000119148	AGO2	0.1220442851	ENSGT00760000119148_ENSG00000123908	4	23	14	motif	0	False		7.6961408966	0.999992249	0	t117571	False
ENSG00000101216	ENSGT00410000025596	GMEB2	0.1220442851	ENSGT00410000025596_ENSG00000101216	4	16	14	motif	0.1155434381	False		2.5939530216	0.9906591306	1	t117571	True
ENSG00000141580	ENSGT00730000110940	WDR45B	0.1220442851	ENSGT00730000110940_ENSG00000141580_ANAPC4_WD40	4	17	14	Beta_propeller	0.1290226685	False		1.7354292001	0.637042299	1	t117571	True
ENSG00000198822	ENSGT00760000118884	GRM3	0.1220442851	ENSGT00760000118884_ENSG00000198822	4	33	14	motif	0	False		3.4975033139	0.9847104565	0	t117571	False
ENSG00000119715	ENSGT00760000118887	ESRRB	0.1220442851	ENSGT00760000118887_ENSG00000119715	4	41	14	motif	0.0912599363	False		1.45605769	0.5420809912	1	t117571	False
ENSG00000165934	ENSGT00910000144260	CPSF2	0.1220442851	ENSGT00910000144260_ENSG00000165934	4	29	14	motif	0.0876536427	False		2.7187706743	7.81001536481e-05	0	t117571	False
ENSG00000079819	ENSGT00760000118823	EPB41L2	0.1220442851	ENSGT00760000118823_ENSG00000079819	4	32	14	motif	0.0912599363	False		-0.5282085146	0.9938834576	0	t117571	False
ENSG00000133119	ENSGT00550000075006	RFC3	0.1220442851	ENSGT00550000075006_ENSG00000133119	4	7	14	motif	0	False		-0.9227043644	0.0009844595	1	t117571	False
ENSG00000104313	ENSGT00390000008860	EYA1	0.1220442851	ENSGT00390000008860_ENSG00000104313	4	70	14	motif	0.2037232475	False		0.4363964444	0.9557045705	0	t117571	False
ENSG00000100519	ENSGT00550000074826	PSMC6	0.1220442851	ENSGT00550000074826_ENSG00000100519	4	25	14	motif	0.1849000654	False		3.8114765061	0.9955119771	3	t117571	False
ENSG00000152670	ENSGT00900000140933	DDX4	0.1220442851	ENSGT00900000140933_ENSG00000152670	4	20	14	motif	0.2222285439	False		1.2632060559	0.9985160383	1	t117571	False
ENSG00000168411	ENSGT00390000008931	RFWD3	0.1220442851	ENSGT00390000008931_ENSG00000168411	4	27	14	motif	0.1567307449	True	False	-1.8574043888	0.5252734987	1	t117571	False
ENSG00000115464	ENSGT00760000119158	USP34	0.1220442851	ENSGT00760000119158_ENSG00000115464	4	63	14	motif	0.106968723	True		1.1168494687	1	0	t117571	False
ENSG00000138386	ENSGT00390000006330	NAB1	0.1220442851	ENSGT00390000006330_ENSG00000138386	4	30	14	motif	0	False		0.6240561256	0.8485084084	0	t117571	True
ENSG00000139636	ENSGT00390000007809	LMBR1L	0.1220442851	ENSGT00390000007809_ENSG00000139636	4	3	14	motif	0.0941465051	False		0.8523644743	2.18323454e-06	0	t117571	False
ENSG00000137947	ENSGT00390000006671	GTF2B	0.1220442851	ENSGT00390000006671_ENSG00000137947	4	45	14	motif	0	False		2.7106069568	0.4890786942	0	t117571	False
ENSG00000100796	ENSGT00390000018199	PPP4R3A	0.1220442851	ENSGT00390000018199_ENSG00000100796	4	38	14	motif	0.0941465051	False		NA	NA	0	t117571	False
ENSG00000085382	ENSGT00760000118966	HACE1	0.1220442851	ENSGT00760000118966_ENSG00000085382_Ank_2	4	54	14	Ank	0	False	False	3.3880653999	0.0015956625	1	t117571	False
ENSG00000100129	ENSGT00390000000411	EIF3L	0.1220442851	ENSGT00390000000411_ENSG00000100129	4	35	14	motif	0	False		2.8813973993	0.9388136138	4	t117571	False
ENSG00000068976	ENSGT00390000016886	PYGM	0.1220442851	ENSGT00390000016886_ENSG00000068976	4	25	14	motif	0.1870828693	True		0.6439259279	2.61594230276e-08	1	t117571	False
ENSG00000133114	ENSGT00390000008389	GPALPP1	0.1220442851	ENSGT00390000008389_ENSG00000133114	4	32	14	motif	0.3743599935	False		-0.2831066954	0.0003960882	1	t117571	False
ENSG00000113851	ENSGT00390000016404	CRBN	0.1220442851	ENSGT00390000016404_ENSG00000113851	4	34	14	motif	0	False		-0.6010397657	0.0384944385	0	t117571	False
ENSG00000121481	ENSGT00390000016977	RNF2	0.1220442851	ENSGT00390000016977_ENSG00000121481	4	18	14	motif	0	False		2.566130752	0.9440041622	2	t117571	True
ENSG00000158636	ENSGT00390000009554	EMSY	0.1220442851	ENSGT00390000009554_ENSG00000158636	4	31	14	motif	0.2482860438	False		NA	NA	1	t117571	False
ENSG00000087903	ENSGT00550000074532	RFX2	0.1220442851	ENSGT00550000074532_ENSG00000087903	4	45	14	motif	0.1100487467	True		2.9538585787	0.9895093331	2	t117571	False
ENSG00000008196	ENSGT00550000074577	TFAP2B	0.1220442851	ENSGT00550000074577_ENSG00000008196	4	26	14	motif	0.0680301343	False		2.9512746071	0.990904305	1	t117571	False
ENSG00000006576	ENSGT00390000011648	PHTF2	0.1220442851	ENSGT00390000011648_ENSG00000006576	4	12	14	motif	0.2078225418	False		1.1766891134	0.0249464273	0	t117571	False
ENSG00000008226	ENSGT00390000006098	DLEC1	0.1220442851	ENSGT00390000006098_ENSG00000008226_ASH	4	61	14	PapD-like	0.1714692666	True		-0.9439183177	6.45016367112e-18	1	t117571	False
ENSG00000129292	ENSGT00390000006451	PHF20L1	0.1220442851	ENSGT00390000006451_ENSG00000129292	4	40	14	motif	0.3464085805	False		1.7769065873	0.9999119843	5	t117571	False
ENSG00000080503	ENSGT00550000074659	SMARCA2	0.1220442851	ENSGT00550000074659_ENSG00000080503	4	50	14	motif	0.0680301343	False		5.5657454272	0.9999982635	4	t117571	False
ENSG00000082898	ENSGT00390000000572	XPO1	0.1220442851	ENSGT00390000000572_ENSG00000082898	4	31	14	motif	0	False		6.0491040833	0.9999995675	0	t7711	False
ENSG00000132792	ENSGT00390000006931	CTNNBL1	0.1220442851	ENSGT00390000006931_ENSG00000132792	4	36	14	motif	0.1917145401	False		1.7868078958	0.2858004794	3	t117571	False
ENSG00000273749	ENSGT00500000044831	CYFIP1	0.1220442851	ENSGT00500000044831_ENSG00000273749	4	8	14	motif	0.1528567793	False		3.1819217356	0.9949330316	1	t117571	False
ENSG00000157764	ENSGT00900000140880	BRAF	0.1220442851	ENSGT00900000140880_ENSG00000157764	4	29	14	motif	0.0941465051	False		3.9913387224	0.999978196	1	t117571	True
ENSG00000106305	ENSGT00390000015826	AIMP2	0.1220442851	ENSGT00390000015826_ENSG00000106305	4	5	14	motif	0	True		-1.4473319343	0.0014630821	0	t117571	True
ENSG00000129170	ENSGT00550000074548	CSRP3	0.1220442851	ENSGT00550000074548_ENSG00000129170	4	35	14	motif	0.0526993998	False		-0.6557203329	0.0022088683	0	t117571	False
